NO,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROI
303,이아이디,3680,상승505,+15.91%,200,6231,169322,2.88,72559479,-3.57,-47.66
304,ARIRANG 200,34530,하락70,-0.20%,0,6215,18000,0.19,1422,N/A,N/A
305,삼성SDI우,383000,하락3000,-0.78%,5000,6197,1618,20.00,2520,13.81,N/A
306,ACE 종합채권(AA-이상)KIS액티브,96320,하락145,-0.15%,0,6132,6366,0.00,38,N/A,N/A
307,쏘카,18640,하락300,-1.58%,100,6107,32762,0.55,11371,-31.28,-9.10
308,세아제강지주,146100,하락1300,-0.88%,5000,6051,4142,8.73,1438,2.17,20.56
309,동원F&B,31000,0,0.00%,1000,5982,19296,6.78,5281,6.59,10.80
310,동양생명,3700,하락30,-0.80%,5000,5970,161359,82.30,13364,8.06,2.99
311,HD현대에너지솔루션,53200,하락400,-0.75%,5000,5958,11200,11.56,86832,9.83,17.27
312,LG생활건강우,283500,상승500,+0.18%,5000,5953,2100,64.60,813,21.23,N/A
313,애경산업,22400,하락450,-1.97%,1000,5916,26410,3.93,34777,35.73,4.70
314,쿠쿠홈시스,26200,하락100,-0.38%,100,5879,22437,5.02,2319,5.12,17.66
315,부광약품,8270,하락130,-1.55%,500,5877,71063,6.08,28746,-236.29,-0.93
316,이수페타시스,9230,상승40,+0.44%,1000,5838,63246,7.27,502982,5.70,58.92
317,일동제약,21750,하락450,-2.03%,1000,5830,26803,6.13,67036,-4.05,-82.28
318,현대홈쇼핑,48300,0,0.00%,5000,5796,12000,24.91,4073,6.71,4.50
319,HSD엔진,8090,상승50,+0.62%,1000,5788,71544,3.15,248735,-12.88,-18.70
320,ACE 미국S&P500,13960,상승35,+0.25%,0,5738,41100,0.73,163841,N/A,N/A
321,삼성 레버리지 WTI원유 선물 ETN,1420,하락50,-3.40%,0,5737,404000,0.00,142346,N/A,N/A
322,TIGER KOFR금리액티브(합성),101325,상승10,+0.01%,0,5683,5609,0.00,538,N/A,N/A
323,지누스,29900,하락100,-0.33%,500,5651,18901,13.37,5595,18.61,5.32
324,파미셀,9370,하락40,-0.43%,500,5624,60017,9.36,90319,51.48,15.16
325,영진약품,3070,하락40,-1.29%,500,5615,182893,4.73,209794,-25.58,-22.55
326,엠씨넥스,31200,하락600,-1.89%,500,5609,17978,7.55,18592,24.41,7.56
327,KBSTAR 단기통안채,107570,상승25,+0.02%,0,5586,5193,0.93,482766,N/A,N/A
328,QV 코스피 변동성 매칭형 양매도 ETN,7950,0,0.00%,0,5565,70000,0.00,0,N/A,N/A
329,유안타증권,2785,하락50,-1.76%,5000,5559,199597,64.69,35821,13.14,2.93
330,한국카본,12640,하락60,-0.47%,500,5557,43961,11.60,388024,27.42,5.11
331,티와이홀딩스,10820,하락80,-0.73%,500,5511,50929,5.00,5803,6.17,6.31
332,쿠쿠홀딩스,15460,하락100,-0.64%,100,5498,35562,7.04,3164,4.71,12.72
333,KBSTAR 23-11 회사채(AA-이상)액티브,51500,상승10,+0.02%,0,5483,10646,0.00,4519,N/A,N/A
334,동아쏘시오홀딩스,85800,하락800,-0.92%,5000,5447,6349,12.74,777,48.83,1.15
335,TIGER 단기채권액티브,51860,상승15,+0.03%,0,5413,10438,0.01,2921,N/A,N/A
336,KODEX 선진국MSCI World,21670,상승15,+0.07%,0,5342,24650,0.00,3302,N/A,N/A
337,동일산업,218000,하락500,-0.23%,5000,5287,2425,2.05,90,24.20,5.33
338,HANARO 200,33885,하락50,-0.15%,0,5286,15600,0.03,902,N/A,N/A
339,삼성화재우,163500,상승800,+0.49%,500,5219,3192,24.25,1410,6.46,N/A
340,신영증권,55500,0,0.00%,5000,5209,9386,7.60,62,15.60,6.45
341,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),9400,하락95,-1.00%,0,5208,55400,0.19,23697,N/A,N/A
342,미래에셋증권2우B,3705,하락10,-0.27%,5000,5187,140000,10.31,6739,4.46,N/A
343,LF,17650,하락70,-0.40%,5000,5161,29240,22.20,3026,3.39,10.86
344,한화손해보험,4420,하락25,-0.56%,5000,5160,116739,8.09,41603,2.22,27.68
345,고려제강,20450,하락300,-1.45%,1000,5112,25000,7.60,10402,6.31,5.18
346,신한 레버리지 WTI원유 선물 ETN(H),1020,하락45,-4.23%,0,5100,500000,0.00,162374,N/A,N/A
347,경동나비엔,34700,하락700,-1.98%,1000,5055,14569,7.12,6613,9.43,11.07
348,KOSEF 200TR,41360,하락75,-0.18%,0,5046,12200,0.06,2877,N/A,N/A
349,화승엔터프라이즈,8290,하락50,-0.60%,500,5023,60589,3.11,29110,-50.24,-1.86
350,TIGER 24-10 회사채(A+이상)액티브,52505,상승15,+0.03%,0,5019,9560,0.13,3806,N/A,N/A
351,진원생명과학,6430,하락120,-1.83%,1000,4999,77752,14.77,158911,-13.10,-19.67
352,KODEX 코스닥150,13505,하락185,-1.35%,0,4956,36700,14.75,2395998,N/A,N/A
353,에어부산,4245,상승110,+2.66%,1000,4951,116640,1.27,1038670,-2.42,-116.96
354,JW중외제약,21500,하락350,-1.60%,2500,4910,22835,8.12,20530,16.34,14.45
355,유니드,72400,하락1100,-1.50%,5000,4900,6768,12.17,4791,4.98,13.10
356,KODEX 미국S&P500TR,12335,상승35,+0.28%,0,4866,39450,0.68,55569,N/A,N/A
357,롯데손해보험,1563,하락1,-0.06%,1000,4851,310336,0.67,2794,-7.70,-8.70
358,조일알미늄,3820,하락230,-5.68%,500,4837,126632,1.71,5449530,26.90,10.08
359,롯데정보통신,31400,하락100,-0.32%,5000,4834,15396,1.79,26682,15.86,7.11
360,동아에스티,56900,하락100,-0.18%,5000,4806,8447,20.95,1351,36.17,2.04
361,화신,13760,하락350,-2.48%,500,4805,34920,5.47,145872,6.48,23.00
362,SK디앤디,21650,하락350,-1.59%,1000,4804,22190,5.29,35038,6.83,11.47
363,미래에셋생명,2700,0,0.00%,5000,4779,177016,2.11,8026,9.31,3.56
364,TIGER 차이나항셍테크,6000,상승5,+0.08%,0,4764,79400,0.82,43221,N/A,N/A
365,아모레퍼시픽우,44700,하락300,-0.67%,500,4719,10558,59.14,1900,22.96,N/A
366,KOSEF 국고채10년,111435,하락255,-0.23%,0,4680,4200,0.28,4743,N/A,N/A
367,TIGER 미국달러단기채권액티브,11485,상승10,+0.09%,0,4672,40680,0.09,26578,N/A,N/A
368,콘텐트리중앙,24100,하락50,-0.21%,5000,4642,19262,0.98,27606,-10.67,-23.94
369,세아홀딩스,114500,상승800,+0.70%,5000,4580,4000,0.58,69,3.71,6.14
370,TIGER KRX2차전지K-뉴딜,20420,하락60,-0.29%,0,4574,22400,1.84,221105,N/A,N/A
371,SGC에너지,31100,하락350,-1.11%,5000,4565,14677,4.87,7457,4.05,17.44
372,NICE,12040,하락50,-0.41%,500,4561,37882,12.47,699,12.41,4.90
373,ACE 미국나스닥100,13305,상승45,+0.34%,0,4537,34100,0.00,44332,N/A,N/A
374,삼화콘덴서,43550,하락1050,-2.35%,1000,4527,10395,6.01,11467,15.54,13.69
375,코람코에너지리츠,5100,상승40,+0.79%,500,4515,88534,1.34,8087,39.23,2.80
376,TIGER 미국S&P500선물(H),47945,상승30,+0.06%,0,4495,9375,0.14,38773,N/A,N/A
377,남해화학,9030,상승180,+2.03%,1000,4486,49679,5.51,135162,9.50,9.65
378,KB스타리츠,4390,하락10,-0.23%,500,4452,101414,0.06,5096,-70.81,N/A
379,신성이엔지,2160,상승90,+4.35%,500,4446,205848,5.47,9088695,13.01,16.30
380,삼양사,43100,하락500,-1.15%,5000,4445,10313,4.26,1427,6.67,5.33
381,DB,2190,하락155,-6.61%,500,4406,201174,2.85,2557595,78.21,1.58
382,ACE 200,34235,하락35,-0.10%,0,4382,12800,9.85,330,N/A,N/A
383,빙그레,44250,하락400,-0.90%,5000,4359,9851,18.52,3417,16.97,4.53
384,세아제강,152900,하락1200,-0.78%,5000,4337,2836,12.28,6865,2.72,21.12
385,BGF,4510,하락25,-0.55%,1000,4317,95717,4.47,22715,18.26,1.50
386,송원산업,17870,하락160,-0.89%,500,4289,24000,19.43,30936,3.25,21.53
387,ARIRANG 종합채권(AA-이상)액티브,103075,0,0.00%,0,4285,4157,0.00,0,N/A,N/A
388,KODEX 미국나스닥100TR,11455,상승35,+0.31%,0,4261,37200,0.37,75602,N/A,N/A
389,KODEX 미국FANG플러스(H),22385,하락175,-0.78%,0,4215,18830,0.25,17637,N/A,N/A
390,풍산홀딩스,42150,하락1550,-3.55%,5000,4214,9999,9.60,74081,6.00,7.94
391,신한알파리츠,5630,하락30,-0.53%,1000,4157,73830,5.65,18864,31.81,1.39
392,코오롱플라스틱,10880,하락100,-0.91%,1000,4134,38000,1.12,128820,11.59,14.98
393,KODEX 단기변동금리부채권액티브,106440,상승75,+0.07%,0,4076,3829,0.00,116,N/A,N/A
394,국도화학,45200,하락100,-0.22%,5000,4073,9011,19.17,1294,5.48,9.03
395,현대그린푸드,11860,하락290,-2.39%,500,4018,33881,10.97,144084,N/A,N/A
396,쎌마테라퓨틱스,6410,0,0.00%,500,4010,62557,0.12,0,-43.02,-46.91
397,HDC,6710,하락30,-0.45%,5000,4009,59742,16.65,39013,-78.02,-0.21
398,TYM,2630,상승15,+0.57%,500,4007,152354,4.44,2073977,4.08,33.53
399,조선내화,9980,하락330,-3.20%,500,3992,40000,2.69,153545,9.76,6.03
400,삼성FN리츠,5150,하락90,-1.72%,500,3981,77300,0.31,56475,N/A,N/A
401,케이씨텍,19050,하락180,-0.94%,500,3974,20862,10.92,3339,7.18,13.66
402,아세아시멘트,10200,하락110,-1.07%,500,3974,38958,4.23,26589,6.25,6.79
403,휴스틸,7050,하락150,-2.08%,1000,3961,56188,8.03,774634,1.36,29.59
404,에스엠벡셀,3550,하락400,-10.13%,500,3949,111252,3.02,2022992,38.17,18.57
405,신영증권우,55900,상승700,+1.27%,5000,3943,7054,6.12,154,15.72,N/A
406,세진중공업,6870,하락70,-1.01%,500,3906,56849,1.23,193541,33.68,7.09
407,웅진씽크빅,3365,하락90,-2.60%,500,3887,115506,5.06,315527,129.42,0.85
408,풀무원,10180,상승100,+0.99%,500,3881,38121,0.52,14657,-23.08,-4.23
409,포스코스틸리온,63800,하락2100,-3.19%,5000,3828,6000,1.97,225198,16.86,6.84
410,서연이화,14060,하락530,-3.63%,500,3800,27028,11.55,108775,6.83,8.03
411,맵스리얼티1,4080,하락20,-0.49%,0,3788,92834,3.55,1118,N/A,N/A
412,SIMPAC,5740,상승20,+0.35%,500,3756,65430,3.83,279992,4.93,13.28
413,현대퓨처넷,3405,상승100,+3.03%,500,3752,110203,6.23,161314,-70.94,-0.71
414,한미글로벌,34100,상승50,+0.15%,500,3737,10958,1.39,90368,15.96,15.11
415,한화갤러리아,1916,하락26,-1.34%,500,3714,193860,14.82,1177040,N/A,N/A
416,영풍제지,16660,상승170,+1.03%,500,3714,22295,1.62,679568,108.89,5.91
417,잇츠한불,16930,하락400,-2.31%,500,3713,21929,0.89,9329,-54.44,-1.83
418,한국자산신탁,2975,하락10,-0.34%,500,3688,123978,5.65,19616,3.41,12.15
419,효성화학,114400,하락1200,-1.04%,5000,3650,3190,5.02,4573,-0.89,-135.41
420,이연제약,20050,상승110,+0.55%,500,3609,17999,1.11,61275,49.88,3.02
421,KISCO홀딩스,22300,하락250,-1.11%,1000,3607,16176,7.03,3967,4.67,7.99
422,에이프로젠,1422,하락26,-1.80%,500,3607,253669,16.07,350117,-2.22,-90.82
423,SK렌터카,7620,하락40,-0.52%,500,3603,47286,0.51,3612,17.36,4.15
424,TIGER 일본니케이225,16710,상승25,+0.15%,0,3603,21560,0.00,246,N/A,N/A
425,CJ4우(전환),84600,하락600,-0.70%,5000,3576,4227,3.81,922,14.93,N/A
426,수산인더스트리,25000,하락100,-0.40%,200,3572,14286,1.67,42866,7.10,11.47
427,일성신약,26800,하락700,-2.55%,1000,3564,13300,1.20,13557,3.39,26.59
428,유나이티드제약,21850,하락300,-1.35%,500,3549,16245,6.98,12142,7.84,14.18
429,남양유업,492000,하락5500,-1.11%,5000,3542,720,7.75,442,-5.56,-10.12
430,스카이라이프,7350,0,0.00%,2500,3515,47822,9.75,8048,15.71,2.77
431,코리아써키트,14880,하락170,-1.13%,500,3515,23621,1.62,34098,5.93,15.53
432,한화리츠,4970,상승20,+0.40%,500,3509,70600,0.75,11145,N/A,N/A
433,한일홀딩스,11350,하락10,-0.09%,1000,3500,30833,2.82,1943,3.91,6.40
434,다올투자증권,5750,하락130,-2.21%,5000,3485,60613,11.21,131466,6.41,9.38
435,신도리코,34550,상승50,+0.14%,5000,3483,10080,9.07,2335,7.74,4.73
436,한국토지신탁,1372,하락9,-0.65%,1000,3464,252489,8.87,133791,14.44,2.36
437,HL홀딩스,32950,상승50,+0.15%,5000,3451,10472,6.59,2834,111.32,0.31
438,서흥,29800,상승300,+1.02%,500,3448,11569,9.69,4298,10.14,8.40
439,신대양제지,85200,0,0.00%,5000,3433,4030,8.56,0,7.22,8.99
440,대한제강,13910,하락250,-1.77%,1000,3428,24647,8.35,14520,2.73,18.50
441,한일현대시멘트,17700,하락120,-0.67%,5000,3421,19328,0.45,3699,8.98,10.38
442,교보증권,5290,0,0.00%,5000,3420,64653,2.33,3999,7.90,2.93
443,HJ중공업,4100,상승135,+3.40%,5000,3414,83274,18.80,76117,-6.81,-12.28
444,YG PLUS,5380,하락150,-2.71%,500,3412,63429,1.65,170351,29.24,8.39
445,KOSEF 200,33870,하락70,-0.21%,0,3404,10050,0.00,5072,N/A,N/A
446,TIGER 글로벌자율주행&전기차SOLACTIVE,9905,하락115,-1.15%,0,3399,34320,0.40,8951,N/A,N/A
447,퍼시스,29500,상승100,+0.34%,1000,3392,11500,18.84,216,57.73,N/A
448,E1,49400,상승200,+0.41%,5000,3389,6860,3.90,3274,2.39,10.31
449,KEC,2340,하락60,-2.50%,500,3387,144763,2.57,771470,15.50,7.67
450,흥아해운,1402,하락5,-0.36%,500,3371,240425,0.88,44599,14.91,19.41
451,일양약품,17660,하락220,-1.23%,2500,3371,19086,7.84,9509,17.93,8.39
452,SK증권,713,하락4,-0.56%,500,3370,472590,7.10,388356,35.65,1.52
453,아이마켓코리아,10040,상승20,+0.20%,500,3356,33429,8.19,29875,15.10,6.16
454,조광피혁,50300,상승300,+0.60%,5000,3345,6649,0.35,247,55.15,1.61
455,대신증권우,12840,하락10,-0.08%,5000,3338,26000,10.66,4355,9.61,N/A
456,LG헬로비전,4295,하락55,-1.26%,2500,3326,77447,6.47,30220,-12.78,-4.07
457,한화3우B,14740,하락250,-1.67%,5000,3312,22472,13.57,19588,1.10,N/A
458,대원제약,14940,하락30,-0.20%,500,3282,21965,15.16,14048,10.22,13.59
459,지역난방공사,28200,상승250,+0.89%,5000,3265,11579,0.47,286,-1.78,-10.55
460,경동인베스트,138000,하락5400,-3.77%,5000,3264,2365,7.64,34124,22.96,3.23
461,농심홀딩스,70000,하락500,-0.71%,5000,3246,4638,1.49,242,9.52,3.23
462,LX하우시스,35900,상승500,+1.41%,5000,3219,8968,14.14,3618,-3.07,-14.25
463,남선알미늄,2470,하락35,-1.40%,500,3188,129079,6.73,686412,10.38,10.30
464,KODEX 반도체,27820,하락430,-1.52%,0,3185,11450,0.07,83006,N/A,N/A
465,방림,7520,하락50,-0.66%,500,3182,42314,3.24,20582,113.94,2.78
466,삼진제약,22800,하락50,-0.22%,1000,3169,13900,4.29,4685,14.48,N/A
467,아세아제지,35300,하락150,-0.42%,5000,3162,8957,5.23,2507,3.35,12.43
468,미래에셋 레버리지 원유선물혼합 ETN(H),7700,하락315,-3.93%,0,3157,41000,0.00,5430,N/A,N/A
469,이리츠코크렙,4980,하락20,-0.40%,500,3154,63342,1.14,3714,33.88,3.80
470,한국철강,7390,하락50,-0.67%,1000,3137,42450,10.15,11058,4.01,10.55
471,STX엔진,13620,상승260,+1.95%,2500,3134,23009,0.00,119106,-14.11,-9.81
472,한진,20950,하락150,-0.71%,5000,3132,14948,6.91,1996,6.58,3.64
473,한농화성,20000,상승1000,+5.26%,500,3127,15637,0.90,1174916,36.50,5.71
474,일신방직,13350,상승10,+0.07%,500,3108,23280,7.74,8618,2.80,13.80
475,광동제약,5900,하락40,-0.67%,1000,3093,52421,18.44,40079,12.80,4.76
476,신성통상,2145,0,0.00%,500,3083,143708,1.36,48393,3.53,25.20
477,SNT다이내믹스,9250,상승230,+2.55%,2500,3076,33253,3.29,78656,13.37,3.51
478,알루코,3415,하락125,-3.53%,500,3072,89969,1.91,708926,22.03,5.99
479,환인제약,16500,하락70,-0.42%,500,3069,18600,14.32,2760,12.83,7.36
480,모토닉,9290,하락50,-0.54%,500,3066,33000,11.48,2454,14.27,5.06
481,엘브이엠씨홀딩스,1784,하락6,-0.34%,0,3061,171588,13.58,155196,-19.60,-4.45
482,DL건설,13850,하락320,-2.26%,5000,3054,22053,2.03,5298,5.82,5.67
483,아세아,140500,하락1200,-0.85%,5000,3041,2165,4.44,288,3.66,8.89
484,락앤락,5990,하락30,-0.50%,500,3007,50200,76.75,13756,-19.83,-2.38
485,TRUE KIS CD금리투자 ETN,50095,0,0.00%,0,3006,6000,0.00,0,N/A,N/A
486,한국쉘석유,230000,0,0.00%,5000,2990,1300,62.34,140,11.19,24.02
487,삼익THK,14230,하락300,-2.06%,500,2988,21000,34.22,19014,17.94,N/A
488,경방,10900,상승130,+1.21%,500,2988,27415,1.12,3927,67.70,0.59
489,BYC,478000,하락6000,-1.24%,5000,2986,625,1.60,12,11.38,7.08
490,와이투솔루션,1800,상승22,+1.24%,500,2979,165515,1.72,2051624,-128.57,-2.60
491,현대비앤지스틸,19700,하락270,-1.35%,5000,2971,15079,3.29,146827,11.49,5.10
492,일진다이아,20900,하락400,-1.88%,1000,2968,14203,1.67,8751,-44.28,-1.65
493,일진전기,7900,하락200,-2.47%,1000,2929,37080,2.37,769248,12.10,7.25
494,도화엔지니어링,8630,하락20,-0.23%,500,2910,33720,1.75,59552,176.12,0.62
495,코오롱글로벌,15360,하락190,-1.22%,5000,2908,18933,2.00,12462,2.70,25.00
496,삼양패키징,18400,0,0.00%,5000,2905,15789,5.28,2070,23.68,N/A
497,KBSTAR Fn수소경제테마,10450,하락50,-0.48%,0,2900,27750,0.01,36467,N/A,N/A
498,현대차증권,9130,상승10,+0.11%,5000,2895,31713,2.89,4305,4.06,7.30
499,KODEX 코스피,26540,하락30,-0.11%,0,2893,10900,0.30,3315,N/A,N/A
500,KODEX 은행,6360,상승20,+0.32%,0,2884,45350,0.00,136759,N/A,N/A
501,키다리스튜디오,7790,하락100,-1.27%,500,2880,36971,0.53,30688,-99.87,-1.14
502,한국콜마홀딩스,15480,하락190,-1.21%,500,2876,18577,14.77,3745,-50.10,-0.98
503,한전산업,8810,상승40,+0.46%,500,2872,32600,1.49,326303,17.66,17.93
504,제일약품,19470,하락340,-1.72%,500,2863,14705,2.99,8685,-21.88,-8.03
505,백광산업,6360,하락280,-4.22%,500,2857,44918,5.53,787367,13.20,10.87
506,한솔제지,11850,0,0.00%,5000,2820,23801,10.19,22817,3.82,10.39
507,태경산업,9620,상승90,+0.94%,500,2812,29229,4.84,3731342,12.21,8.42
508,롯데하이마트,11880,0,0.00%,5000,2805,23608,4.39,4007,-0.53,-33.81
509,테이팩스,59000,하락1500,-2.48%,500,2783,4718,3.57,12818,14.70,13.56
510,대한방직,52400,하락300,-0.57%,1000,2777,5300,0.59,76,-53.09,-3.81
511,유니퀘스트,10110,하락250,-2.41%,500,2766,27356,52.65,25187,5.63,15.17
512,그린케미칼,11500,하락240,-2.04%,500,2760,24000,0.93,172983,95.83,2.34
513,대상홀딩스,7620,상승10,+0.13%,1000,2759,36213,4.76,4332,8.78,4.47
514,케이씨,20350,하락700,-3.33%,500,2758,13554,7.82,14753,2.77,14.47
515,AK홀딩스,20800,하락500,-2.35%,5000,2755,13248,4.65,20809,-4.53,-10.60
516,신세계 I&C,15930,하락420,-2.57%,500,2740,17200,3.44,45221,3.27,N/A
517,NPC,7450,하락50,-0.67%,500,2736,36720,2.43,83478,11.12,8.44
518,대동,11430,하락10,-0.09%,1000,2735,23932,4.12,64151,7.32,11.11
519,코오롱,21550,하락100,-0.46%,5000,2721,12626,9.86,5194,2.15,15.38
520,대한제당,3025,하락35,-1.14%,500,2713,89697,2.84,295915,11.37,4.87
521,하나제약,15150,하락150,-0.98%,500,2693,17773,0.33,9393,11.07,9.34
522,HLB글로벌,6320,하락80,-1.25%,500,2678,42367,5.32,60032,-23.15,-13.45
523,아주스틸,10120,하락180,-1.75%,500,2677,26452,20.74,10654,198.43,0.56
524,성신양회,10800,하락250,-2.26%,5000,2648,24516,6.12,160149,-10.27,-6.56
525,코오롱모빌리티그룹,4215,하락30,-0.71%,500,2646,62777,0.87,97071,N/A,N/A
526,현대지에프홀딩스,4100,하락45,-1.09%,500,2617,63824,10.60,40660,7.17,3.06
527,광주신세계,32700,상승200,+0.62%,1000,2616,8000,9.28,1311,4.59,7.42
528,동양,1091,하락3,-0.27%,500,2604,238684,5.21,21461,-60.61,-0.56
529,종근당홀딩스,51600,0,0.00%,2500,2585,5010,5.39,398,241.12,0.20
530,KBSTAR 단기종합채권(AA-이상)액티브,103955,상승10,+0.01%,0,2584,2486,0.00,83,N/A,N/A
531,대원강업,4095,하락85,-2.03%,500,2539,62000,2.75,81652,13.47,3.99
532,SOL 종합채권(AA-이상)액티브,102145,하락5,0.00%,0,2534,2481,0.00,1,N/A,N/A
533,스틱인베스트먼트,6080,하락30,-0.49%,500,2534,41678,5.08,23769,16.00,N/A
534,일진홀딩스,5130,상승30,+0.59%,1000,2532,49347,5.37,127168,13.75,4.34
535,KBSTAR 미국나스닥100,12885,상승55,+0.43%,0,2525,19600,0.01,28628,N/A,N/A
536,SNT홀딩스,15400,상승20,+0.13%,500,2511,16304,9.53,4162,4.88,5.31
537,KBSTAR 미국S&P500,12055,상승40,+0.33%,0,2507,20800,0.00,64361,N/A,N/A
538,삼영무역,13510,하락10,-0.07%,500,2495,18467,17.79,3109,4.63,12.23
539,자이에스앤디,6430,하락30,-0.46%,1000,2494,38783,1.32,23981,3.20,24.11
540,유진투자증권,2560,0,0.00%,5000,2480,96866,6.07,51877,15.80,1.62
541,대한제분,146000,하락600,-0.41%,5000,2467,1690,9.10,36,5.99,4.58
542,한국금융지주우,42000,하락300,-0.71%,5000,2460,5858,15.25,1082,4.06,N/A
543,사조대림,26600,하락1000,-3.62%,5000,2438,9164,4.61,12887,3.42,15.48
544,대성에너지,8800,하락10,-0.11%,1000,2420,27500,0.80,15079,-325.93,-0.24
545,현대코퍼레이션,18250,상승130,+0.72%,5000,2414,13229,7.17,29072,3.07,19.83
546,태경비케이,8750,하락530,-5.71%,500,2414,27583,2.97,1223210,10.29,14.24
547,KBSTAR 코스피,26715,하락25,-0.09%,0,2404,9000,0.04,12,N/A,N/A
548,디아이,8490,상승110,+1.31%,500,2403,28300,8.16,253369,18.22,9.97
549,무림P&P,3850,하락35,-0.90%,2500,2401,62368,2.35,23953,5.34,7.11
550,STX,8360,상승890,+11.91%,2500,2393,28621,0.81,8162776,-17.64,-23.17
551,동화약품,8520,하락50,-0.58%,1000,2380,27931,3.32,11932,11.67,5.73
552,TIGER 리츠부동산인프라,4575,0,0.00%,0,2374,51900,0.00,32305,N/A,N/A
553,GS글로벌,2875,하락35,-1.20%,2500,2373,82534,4.03,565385,3.38,19.28
554,KPX케미칼,48950,0,0.00%,5000,2369,4840,28.33,154,8.28,4.97
555,JW홀딩스,3260,하락10,-0.31%,500,2364,72508,1.68,1879,10.65,22.13
556,금호건설,6380,하락90,-1.39%,5000,2358,36954,5.72,10436,11.19,3.54
557,에이블씨엔씨,8680,하락180,-2.03%,500,2346,27033,10.50,23758,248.00,0.82
558,만호제강,56400,하락100,-0.18%,1000,2341,4150,2.97,2574,50.18,2.75
559,KBSTAR KIS국고채30년Enhanced,72455,하락315,-0.43%,0,2340,3230,0.80,15288,N/A,N/A
560,삼부토건,1179,상승1,+0.08%,1000,2331,197673,4.53,376116,-2.92,-35.88
561,TIGER 중장기국채,49075,하락65,-0.13%,0,2316,4720,0.06,328,N/A,N/A
562,미원홀딩스,99800,하락200,-0.20%,500,2315,2320,0.21,77,11.47,9.54
563,TIGER 차이나CSI300,10345,하락5,-0.05%,0,2307,22300,1.64,3839,N/A,N/A
564,교촌에프앤비,9230,하락20,-0.22%,500,2306,24983,0.40,3706,43.13,2.98
565,AJ네트웍스,4915,하락70,-1.40%,1000,2301,46822,3.68,15909,25.60,2.49
566,동성케미컬,4625,하락15,-0.32%,1000,2298,49690,2.99,4172,6.56,9.69
567,에이프로젠바이오로직스,392,0,0.00%,500,2296,585755,1.74,423605,20.63,1.69
568,삼성출판사,22900,하락200,-0.87%,500,2290,10000,0.67,7042,13.93,9.48
569,현대차3우B,95200,상승100,+0.11%,5000,2289,2404,18.94,2269,3.58,N/A
570,대덕,6720,하락20,-0.30%,500,2277,33890,7.34,11918,12.24,3.21
571,KBSTAR ESG사회책임투자,10620,하락60,-0.56%,0,2273,21400,0.00,3027,N/A,N/A
572,한신기계,6980,상승70,+1.01%,500,2265,32446,4.83,674169,-47.81,-5.30
573,KPX홀딩스,53500,상승100,+0.19%,5000,2260,4225,31.10,114,25.36,1.08
574,SOL 200TR,11820,하락55,-0.46%,0,2234,18900,0.04,81370,N/A,N/A
575,퍼스텍,4645,상승915,+24.53%,500,2232,48061,3.09,19156770,125.54,3.59
576,하이트진로홀딩스,9580,하락10,-0.10%,5000,2223,23207,7.50,1978,7.53,5.62
577,넥센,4135,상승5,+0.12%,500,2214,53544,1.56,6244,13.51,1.57
578,LS전선아시아,7210,하락100,-1.37%,500,2208,30625,1.71,107746,-114.44,-1.27
579,사조산업,44150,상승150,+0.34%,5000,2208,5000,3.88,1082,3.16,14.51
580,TIGER 차이나과창판STAR50(합성),8730,하락25,-0.29%,0,2187,25050,2.11,5075,N/A,N/A
581,KODEX 골드선물(H),13000,상승30,+0.23%,0,2184,16800,0.15,38192,N/A,N/A
582,대교,2570,하락20,-0.77%,500,2177,84703,1.94,2030,-2.00,-29.64
583,한독,15800,상승80,+0.51%,500,2175,13764,1.78,11762,20.36,2.80
584,이월드,1532,하락7,-0.45%,1000,2172,141806,0.61,19107,38.30,2.32
585,KODEX 국고채3년,57705,하락25,-0.04%,0,2169,3758,0.04,175,N/A,N/A
586,TIGER KRX BBIG K-뉴딜,7325,하락35,-0.48%,0,2168,29600,1.40,31160,N/A,N/A
587,흥국화재,3375,하락5,-0.15%,5000,2168,64243,1.74,12079,1.49,20.91
588,금호석유우,71500,상승100,+0.14%,5000,2162,3023,7.97,1120,2.31,N/A
589,이구산업,6440,하락540,-7.74%,500,2154,33442,2.13,3789379,37.66,4.58
590,디앤디플랫폼리츠,3335,하락10,-0.30%,1000,2148,64400,1.22,16771,28.50,0.38
591,KODEX K-메타버스액티브,8475,하락145,-1.68%,0,2136,25200,0.26,70039,N/A,N/A
592,두산우,53000,상승200,+0.38%,5000,2118,3996,13.40,541,-1.63,N/A
593,TIGER Fn반도체TOP10,7905,하락125,-1.56%,0,2115,26750,0.00,134811,N/A,N/A
594,HDC랩스,8110,0,0.00%,500,2105,25958,4.42,2615,16.93,4.72
595,대창단조,7350,상승50,+0.68%,500,2100,28572,7.34,373453,5.72,16.29
596,NI스틸,7340,상승50,+0.69%,500,2099,28600,4.18,167871,4.30,29.57
597,S-Oil우,52100,하락100,-0.19%,2500,2095,4022,12.84,1608,2.89,N/A
598,부국증권,20200,0,0.00%,5000,2095,10370,1.34,99,6.38,6.25
599,화승인더,3780,하락35,-0.92%,500,2091,55320,8.68,6900,252.00,0.24
600,경인양행,5000,하락100,-1.96%,500,2081,41616,3.79,106356,14.49,6.07
